305.31	-3.5114371391	-14.9536132812	33.6914062500
279.91	-3.1133498009	-56.3964843750	-15.6250000000
279.86	-3.0340522744	-42.3583984375	-8.6669921875
279.86	-3.2077401279	-38.1469726563	20.3857421875
305.45	-3.5344083124	-41.0766601563	33.3251953125
305.44	-3.8578378791	-42.4804687500	23.3764648438
305.61	-3.9736401336	-64.6972656250	23.3764648438
305.73	-3.8630453243	-74.4628906250	15.5029296875
280.30	-2.9805904171	-4.1503906250	13.7939453125
280.29	-3.3093279071	5.9204101563	56.1523437500
280.51	-3.8142501003	-36.6821289063	46.3867187500
306.10	-3.8480999262	-68.7866210937	-6.2255859375
306.17	-2.9872915717	-70.0073242187	-24.7802734375
306.16	-2.4132679250	-47.7905273438	-20.2636718750
306.04	-2.3329547689	-9.2773437500	1.4038085938
306.02	-4.4302899071	-100.0366210937	-69.5190429687
280.44	-3.1989846197	-96.9238281250	-16.4794921875
280.29	-2.5416489635	-81.7871093750	30.5786132813
305.89	-2.4701659740	0.6103515625	52.4902343750
306.06	-2.9825914308	75.8056640625	50.8422851563
306.01	-3.8832723454	31.7993164063	30.2124023438
306.20	-4.6164775502	-55.7861328125	6.9580078125
280.77	-2.4410565464	4.0893554688	40.3442382813
281.14	-2.8263688143	63.1103515625	69.0917968750
281.43	-3.7007186779	27.5878906250	70.6787109375
281.68	-4.6315327848	-22.2167968750	13.8549804687
307.23	-4.5123830558	-59.8754882813	-56.8237304688
307.24	-3.9542736665	-92.5903320312	-74.7680664062
307.04	-3.2097342118	-79.1625976562	-31.6772460938
281.26	-3.9530885725	-35.5224609375	-14.5263671875
280.92	-3.6775131611	-74.4628906250	-46.5087890625
280.51	-3.3356262201	-82.0922851562	-32.5927734375
305.88	-3.1701417259	-61.2182617188	-2.8686523438
305.54	-3.2036324532	-42.5415039063	22.7050781250
305.39	-3.3728484168	-23.6206054688	19.7753906250
305.17	-3.2333282357	2.1972656250	31.3110351563
279.62	-3.0332886733	-29.1137695313	-48.6450195313
279.59	-2.9428184777	10.1928710937	-14.7705078125
279.79	-3.2316456352	20.8129882813	39.9780273438
305.57	-3.7897303161	2.9296875000	53.4057617188
305.89	-3.8346233751	-25.5126953125	26.0009765625
306.12	-3.6417769405	-46.5698242188	-1.5869140625
306.13	-3.3305763990	-52.7343750000	-32.3486328125
280.68	-3.8169841841	-44.6777343750	3.3569335938
280.68	-3.7384352129	-55.2978515625	-20.5688476563
280.51	-3.4117250405	-54.3212890625	-8.3618164062
305.94	-3.1984475541	-48.4619140625	8.8500976562
306.14	-3.1502113862	-45.8374023438	11.9628906250
306.11	-3.2445607914	-35.5834960938	2.9296875000
305.96	-3.3782295494	-24.7802734375	-7.5683593750
305.63	-3.3167048806	-54.3823242188	2.3803710938
280.00	-3.1686584861	-44.9218750000	6.1035156250
280.21	-3.1960513965	-29.1137695313	0.0000000000
305.82	-3.3925080856	-17.7612304688	-9.5214843750
305.65	-3.4276750805	-8.6669921875	12.1459960937
305.84	-3.6243659706	-9.5825195312	34.8510742188
305.98	-3.7537574657	-33.0810546875	19.7753906250
305.98	-3.3018049352	-10.0708007812	41.1376953125
280.43	-3.0928056051	-14.8925781250	33.4472656250
280.43	-3.1300137583	-20.8129882813	5.3100585938
280.64	-3.1710229603	-30.0903320313	-14.1601562500
306.10	-3.0612597099	-25.7568359375	-18.2495117188
305.91	-4.0173631146	-49.8046875000	-18.9208984375
305.74	-3.1930966145	-32.5317382813	-18.7377929688
280.30	-3.4712638164	-5.2490234375	56.0302734375
280.29	-4.1578034396	-8.6059570312	-16.5405273438
280.16	-4.1396673991	1.7089843750	-25.3295898438
280.14	-3.7144931946	-9.0942382812	-5.0048828125
305.54	-3.3073703490	-20.6909179688	50.1098632813
305.56	-3.4961428456	-69.5190429687	40.5273437500
