308.52	1.0747112358	-19.1040039063	11.1083984375
308.49	1.0692152972	-14.4042968750	11.4746093750
308.46	1.0573518338	-11.7187500000	13.1225585937
308.40	1.0488719843	-9.7045898437	15.5639648437
308.35	0.9958945239	-9.5825195312	18.3105468750
282.56	1.0506703076	-16.5405273438	12.3901367187
282.57	1.0342901726	-15.4418945312	13.6718750000
282.57	1.0344539216	-14.8315429687	13.9770507812
308.35	1.0260933687	-14.8315429687	15.0756835937
308.34	1.0399458538	-17.4560546875	18.0053710938
308.35	1.0391107720	-20.9960937500	21.8505859375
308.34	1.0337844910	-20.9350585938	19.5312500000
308.31	1.0049619087	-16.2353515625	6.1645507813
282.55	1.0319621960	-17.9443359375	5.6152343750
282.61	1.0571546016	-16.3574218750	3.6621093750
308.47	1.0668438086	-13.1225585937	2.1362304688
308.47	1.0454512805	-11.8408203125	2.8686523438
308.49	1.0288959378	-13.5498046875	4.8217773438
308.50	1.0349530225	-16.7236328125	7.3852539063
308.49	1.0198751327	-18.1274414063	9.8876953125
282.67	1.0096996041	-17.2119140625	5.0048828125
282.69	1.0265549800	-18.0664062500	4.2724609375
282.67	1.0448593605	-18.8598632813	4.5776367188
308.44	1.0478641770	-18.9208984375	5.7373046875
308.40	1.0479515576	-18.0664062500	6.7138671875
308.34	1.0382438624	-16.3574218750	7.0800781250
308.35	1.0351746751	-14.9536132812	6.4086914063
308.36	1.0174323126	-13.7329101562	5.3710937500
282.57	1.0269169015	-14.6484375000	3.4179687500
282.58	1.0386561215	-13.6718750000	3.1127929688
308.41	1.0208184323	-11.4135742187	2.8076171875
308.41	1.0167664399	-10.0708007812	2.5634765625
308.46	1.0124818512	-9.6435546875	2.9907226563
308.49	1.0210215967	-9.6435546875	3.0517578125
308.50	1.0254005267	-9.1552734375	2.3193359375
308.50	1.0211493763	-8.4838867187	1.5258789063
282.70	1.0455018884	-6.4086914063	2.5634765625
282.72	1.0374327974	-4.1503906250	1.4038085938
308.58	1.0324144290	-2.9296875000	0.4272460938
308.56	1.0292593599	-2.5634765625	-0.1220703125
308.40	1.0366481198	-2.7465820313	-0.5493164063
