310.02	1.1607632793	6.8359375000	24.4140625000
310.17	1.1595653591	5.6152343750	31.6772460938
310.13	1.1250583574	4.5166015625	36.1328125000
310.09	1.1817232009	-0.3662109375	34.8510742188
284.11	1.1259137180	7.8735351563	29.7241210938
284.11	1.0856042971	15.2587890625	22.2167968750
310.07	1.0962330910	18.5546875000	16.6015625000
310.10	1.0229904965	11.4746093750	22.9492187500
310.07	1.0719443894	1.4648437500	22.5219726563
310.06	1.0868856366	-5.7373046875	20.2026367188
309.86	1.0745365686	-2.9296875000	11.1083984375
283.87	0.9461802659	18.0053710938	2.9907226563
283.89	0.9879480696	14.6484375000	-4.2114257813
283.68	0.9898103188	12.3901367187	-4.9438476563
309.45	0.9612881281	10.4980468750	-1.1596679688
309.24	1.0084691664	9.8266601562	-2.1972656250
309.04	1.0250760556	11.7187500000	-4.0283203125
308.86	0.9956779805	14.7094726562	-2.6855468750
308.62	0.9188308383	18.4936523438	-2.9907226563
282.63	1.0186421442	6.8969726563	1.2817382813
282.77	1.0186007795	9.8266601562	7.8125000000
308.76	1.0577007527	20.0805664063	-3.9062500000
308.59	0.9845742789	34.2407226563	-21.2402343750
308.63	0.9486056048	40.5273437500	-34.1796875000
308.66	0.9659871663	37.2924804688	-38.6962890625
308.71	1.0207943743	28.3203125000	-37.7197265625
308.75	1.0587448194	20.5688476563	-38.3911132813
282.95	1.1646398387	21.5454101563	-53.0395507813
282.98	1.1652762993	19.7753906250	-43.2739257813
308.79	1.1835057004	14.0380859375	-31.1279296875
308.65	1.1894977641	7.3852539063	-16.4184570313
308.48	1.1738042509	4.2724609375	-4.3334960938
308.44	1.1503456880	3.7841796875	2.6245117188
308.60	1.0927522050	4.9438476563	7.5073242188
308.76	1.0601475398	3.4790039063	12.4511718750
282.92	0.8889179501	6.0424804688	-0.7934570313
282.94	0.9344738591	-0.5493164063	-5.7983398438
308.55	0.9521435480	-7.3852539063	-3.0517578125
308.41	0.9434182094	-11.8408203125	0.3051757813
308.40	1.0349397572	-16.5405273438	2.3803710938
308.43	1.1034262114	-23.4375000000	10.1928710937
308.39	1.1509485555	-21.7285156250	14.8315429687
