282.48	1.0333590077	-18.7988281250	20.2636718750
282.67	1.0560857401	-18.0664062500	19.0429687500
282.68	1.0674246535	-15.1367187500	16.2353515625
308.52	1.0517796638	-11.6577148437	12.3291015625
308.47	1.0495884199	-10.2539062500	8.3007812500
308.47	1.0276817723	-10.6811523437	7.5073242188
308.46	1.0389628056	-13.7329101562	9.5214843750
308.43	1.0596495752	-16.8457031250	12.8173828125
282.58	1.0496113612	-11.3525390625	11.4746093750
282.50	1.0298290359	-11.5356445312	10.3149414062
308.29	1.0344196349	-14.7705078125	11.9628906250
308.25	1.0644477701	-18.6767578125	15.1367187500
308.19	1.0800797552	-19.8974609375	17.2119140625
308.18	1.0694840880	-17.3339843750	16.4184570313
308.23	1.0704594171	-13.9160156250	13.3056640625
308.25	1.0529866488	-14.8315429687	12.5732421875
282.47	1.0447154239	-13.0615234375	10.6811523437
282.50	1.0292720764	-11.5966796875	9.1552734375
308.32	1.0269321021	-11.8408203125	8.7890625000
308.38	1.0348125105	-13.0004882812	9.6435546875
308.45	1.0523806937	-13.3056640625	10.0097656250
308.45	1.0629389810	-11.3525390625	7.4462890625
308.51	1.0484151396	-7.0190429688	1.4648437500
282.71	1.0783592991	-6.7749023438	-0.3051757813
282.55	1.0959913613	-7.5683593750	1.7089843750
282.51	1.1038588317	-7.1411132813	1.2207031250
308.33	1.1240230204	-6.9580078125	-1.2207031250
308.17	1.1244966959	-4.9438476563	-3.7841796875
307.97	1.1006398620	-1.4648437500	-5.2490234375
307.73	1.0393537104	2.2583007813	-6.2866210938
307.71	1.0102250296	2.4414062500	-7.5073242188
307.73	1.0663581373	4.3334960938	-13.9770507812
281.90	1.0125974567	6.8969726563	-17.3339843750
307.74	0.9854623174	5.6762695313	-18.8598632813
307.88	1.0286541706	0.9155273438	-19.3481445313
307.88	1.0483032543	-2.7465820313	-13.9770507812
307.68	1.0885128483	-5.9814453125	-6.2866210938
307.72	1.0989618640	-5.2490234375	-2.6245117188
307.75	1.1081269912	-1.0986328125	-7.8125000000
282.14	1.0439723560	5.0659179688	-19.5922851563
282.09	1.0594776117	0.3662109375	-12.0239257812
282.08	1.0799417433	-3.5400390625	-5.4931640625
307.70	1.1174838221	-4.6997070313	-3.0517578125
307.44	1.1115834589	-0.3662109375	-4.7607421875
307.27	1.0665487438	6.1035156250	-10.6811523437
307.30	1.0181753589	9.7045898437	-16.4794921875
307.47	1.0151990808	7.3852539063	-16.9677734375
281.78	1.0971125096	0.1220703125	-7.2021484375
281.97	1.0901280842	5.1879882813	-12.3901367187
307.81	1.0660567153	7.9956054688	-16.1743164063
307.88	1.0607554130	6.5917968750	-16.5405273438
307.91	1.0725740008	3.0517578125	-13.2446289062
308.11	1.0792085239	0.0610351562	-8.3618164062
308.32	1.0991345660	-0.7934570313	-6.1035156250
308.31	1.0908034235	0.7934570313	-5.7373046875
282.48	1.0637991082	1.1596679688	-1.2817382813
282.47	1.0626006512	1.5869140625	-1.7089843750
308.26	1.0590872203	1.4648437500	-2.0141601563
308.24	1.0625452552	-0.6713867188	-1.0375976563
308.04	1.0695981028	-3.4790039063	1.8920898438
308.04	1.0702076157	-2.9296875000	2.9296875000
308.00	1.0764503602	-0.4882812500	0.7934570313
308.02	1.0576657902	1.0986328125	-0.1831054688
308.01	1.0548510434	-5.3100585938	0.6103515625
282.40	1.0580021277	-5.3100585938	0.3662109375
308.25	1.0547382589	-5.9204101563	1.5258789063
308.32	1.0559920904	-6.5917968750	2.5024414063
308.41	1.0543289777	-6.7749023438	3.1738281250
308.41	1.0615030927	-6.8969726563	3.1738281250
308.57	1.0638769988	-6.7138671875	2.5634765625
308.52	1.0616243601	-6.5307617188	1.9531250000
308.53	1.0652091676	-6.2255859375	1.2207031250
282.71	1.0653055229	-6.4697265625	2.1972656250
282.73	1.0653879116	-6.8359375000	3.1127929688
308.54	1.0722325598	-6.4697265625	1.7700195313
308.52	1.0749972375	-5.9814453125	0.4272460938
308.48	1.0765839819	-5.9204101563	0.1831054688
308.45	1.0729218206	-5.8593750000	0.0000000000
308.46	1.0762361170	-5.2490234375	-0.7324218750
308.29	1.0799652017	-6.0424804688	1.4648437500
282.51	1.0811516395	-6.1645507813	0.6103515625
282.50	1.0770057976	-5.8593750000	-0.0610351562
308.15	1.0752138748	-6.0424804688	0.9155273438
308.15	1.0683272603	-6.5917968750	2.8686523438
308.14	1.0558338035	-7.8125000000	3.9672851563
308.15	1.0655335093	-11.0473632812	5.6762695313
308.20	1.0736385462	-12.3291015625	6.7138671875
308.17	1.0648482981	-9.2773437500	2.5634765625
282.33	1.0628127453	-9.8266601562	3.4179687500
282.51	1.0703032559	-9.7045898437	2.3803710938
308.35	1.0728808397	-8.9111328125	1.7089843750
308.38	1.0902254249	-9.0332031250	1.6479492188
308.54	1.0957304500	-8.7890625000	2.3193359375
308.53	1.1000010721	-8.7280273437	3.6621093750
308.53	1.0930809959	-8.9721679687	5.8593750000
308.54	1.0745729592	-14.7094726562	14.3432617187
282.68	1.0713271085	-13.9770507812	12.5122070312
282.67	1.0619233646	-12.4511718750	9.2773437500
308.49	1.0468044704	-10.6811523437	5.7373046875
308.47	1.0466652085	-9.6435546875	2.5024414063
308.45	1.0499256076	-8.9111328125	0.0000000000
308.45	1.0625313337	-8.6669921875	-2.1972656250
308.26	1.0753341803	-8.3007812500	-3.8452148438
282.46	1.0819630631	-5.7983398438	-3.2958984375
282.24	1.0803703199	-7.1411132813	0.1831054688
282.19	1.0932002043	-9.3994140625	4.2724609375
307.94	1.1049604632	-10.6811523437	7.6293945313
307.91	1.1057995514	-10.0708007812	8.7280273437
307.86	1.0756810597	-7.7514648438	6.9580078125
307.85	1.0499649330	-6.1035156250	5.0659179688
307.84	1.0293310752	-6.2866210938	5.1269531250
307.83	1.0553961405	-6.5307617188	1.0986328125
282.20	1.0571460970	-5.1269531250	-1.1596679688
307.86	1.0490225503	-5.4931640625	-0.1831054688
307.90	1.0542844155	-6.5307617188	1.9531250000
307.94	1.0614934910	-6.8359375000	2.8686523438
307.99	1.0536715663	-5.4321289063	1.5258789063
308.02	1.0536381496	-4.6386718750	-0.5493164063
307.92	1.0472067675	-4.8828125000	-0.3662109375
307.76	1.0388801250	-5.6762695313	2.4414062500
281.92	1.0452496421	-6.1035156250	2.9296875000
281.92	1.0547582027	-5.2490234375	0.9765625000
307.73	1.0382826528	-1.7700195313	-3.9672851563
307.71	1.0144727987	2.6245117188	-10.6201171875
307.89	1.0050880347	4.7607421875	-15.1367187500
307.88	1.0198180831	3.6621093750	-14.7094726562
307.90	1.0462424074	1.3427734375	-10.6811523437
282.07	1.0752202753	2.1972656250	-5.4321289063
282.24	1.0526377967	2.5634765625	-4.7607421875
282.37	1.0429230741	0.9765625000	-3.3569335938
308.16	1.0454302669	-1.3427734375	-0.0610351562
307.97	1.0467744999	-2.2583007813	2.4414062500
307.92	1.0338843393	-0.3051757813	0.3662109375
308.06	1.0270636629	2.3193359375	-4.3334960938
308.06	1.0346749707	3.8452148438	-6.8969726563
308.04	1.0984637231	-1.5869140625	-1.0375976563
282.22	1.0984637231	-1.5869140625	-1.0375976563
346.94	1.0942739459	-1.9531250000	1.5869140625
346.93	1.0793766809	-0.9765625000	2.6855468750
346.97	1.0651922232	-0.1220703125	2.9907226563
347.03	1.0593268889	-1.2207031250	3.8452148438
347.20	1.0482146180	-2.4414062500	4.3334960938
321.43	1.0419733272	-0.4272460938	-3.9672851563
321.26	1.0603560018	-4.1503906250	-0.5493164063
321.07	1.0674107968	-6.2255859375	2.3193359375
321.06	1.0716584992	-5.6762695313	1.0375976563
346.82	1.0816418089	-4.8828125000	-0.9765625000
307.76	1.0950147314	-5.4321289063	-0.4882812500
307.56	1.0927446566	-6.0424804688	0.7934570313
307.49	1.0870888872	-6.2255859375	1.0986328125
307.41	1.0541438763	-6.1035156250	0.9765625000
281.59	1.0670211439	-6.7138671875	0.7324218750
307.37	1.0764413170	-6.7749023438	-0.0610351562
307.36	1.0738267567	-6.1645507813	-2.0751953125
307.37	1.0714223217	-5.4931640625	-2.5634765625
307.23	1.0865222809	-5.9814453125	-0.8544921875
307.08	1.0624838585	-5.4931640625	1.4648437500
307.27	1.0754349671	-6.6528320313	2.8076171875
307.46	1.0545510103	-5.0048828125	-1.1596679688
281.69	1.0658819110	-4.6997070313	-2.8076171875
281.56	1.0578722440	-5.0659179688	-1.3427734375
307.20	1.0626385210	-6.1645507813	0.8544921875
307.22	1.0796396512	-6.4086914063	0.7934570313
307.40	1.0666001785	-5.0659179688	-0.7324218750
307.41	1.0668921105	-4.8217773438	-1.1596679688
307.36	1.0654136956	-5.4931640625	0.3662109375
307.53	1.0803499078	-8.9111328125	0.3051757813
281.71	1.0661698366	-10.1928710937	1.2207031250
281.75	1.0679437198	-12.0849609375	2.6245117188
307.59	1.0494607051	-11.1083984375	1.7089843750
307.78	1.0517897122	-11.1694335937	0.2441406250
307.94	1.0612997950	-12.3291015625	0.7324218750
307.95	1.0841962301	-13.9160156250	2.9296875000
307.97	1.0908322303	-13.5498046875	3.8452148438
282.33	1.0690204158	-14.7705078125	1.1596679688
282.56	1.0933903190	-18.0053710938	5.9814453125
282.59	1.1085466147	-19.8364257813	10.4980468750
308.40	1.1129879465	-19.1040039063	12.3901367187
308.38	1.1040963081	-16.7846679688	11.1694335937
308.39	1.0800044821	-14.6484375000	8.6059570312
308.41	1.0938440761	-15.7470703125	7.6904296875
308.42	1.0957447553	-14.3432617187	8.9111328125
282.62	1.0812940576	-15.0146484375	15.8691406250
282.63	1.0948900864	-15.0756835937	15.4418945312
308.43	1.0991158545	-13.6718750000	16.6625976563
308.42	1.0803178998	-12.2070312500	19.1650390625
308.40	1.0783373179	-13.0004882812	21.8505859375
308.40	1.0660560002	-14.3432617187	24.2919921875
308.37	1.0582255042	-15.0756835937	24.0478515625
308.35	1.0582960089	-10.2539062500	7.9345703125
282.55	1.0652928336	-9.9487304687	7.4462890625
282.54	1.0727623268	-9.4604492187	5.8593750000
308.32	1.0738234242	-8.6059570312	3.4790039063
308.31	1.0699066873	-8.0566406250	1.3427734375
308.31	1.0628379258	-7.9956054688	0.6713867188
308.31	1.0665860121	-8.6059570312	2.0141601563
308.30	1.0731292383	-9.4604492187	4.7607421875
308.26	1.0614623802	-7.4462890625	6.5917968750
282.47	1.0577652585	-6.8969726563	6.0424804688
282.47	1.0455813031	-6.9580078125	6.1645507813
308.22	1.0430232359	-7.2631835938	6.6528320313
308.22	1.0477341169	-7.6904296875	7.0800781250
308.24	1.0526586142	-7.5073242188	7.1411132813
308.21	1.0468745716	-6.5307617188	5.7373046875
308.20	1.0403143579	-5.4321289063	3.1738281250
308.20	1.0342498656	-3.3569335938	-2.9907226563
282.42	1.0302892367	-3.0517578125	-3.4179687500
282.24	1.0398766498	-3.6010742188	-3.4790039063
307.84	1.0487861945	-4.1503906250	-3.1738281250
307.67	1.0543764745	-4.0893554688	-3.3569335938
307.51	1.0539402220	-3.4790039063	-4.0893554688
307.32	1.0563512143	-2.9907226563	-2.3803710938
307.08	1.0532970221	-3.6621093750	-0.0610351562
281.31	1.0582812372	-4.2114257813	0.8544921875
281.29	1.0389776008	-2.6245117188	-1.6479492188
