282.42	1.1053905095	-15.1977539062	9.2773437500
308.24	1.1235642246	-16.1132812500	12.6342773437
308.28	1.1032614440	-13.9160156250	10.1318359375
308.31	1.0964657895	-11.1694335937	3.6010742188
308.31	1.1018289999	-10.1318359375	-2.3193359375
308.15	1.1016042147	-10.6811523437	-3.6621093750
308.00	1.1048898178	-11.9628906250	-2.2583007813
282.22	1.0772228779	-17.1508789063	12.7563476562
282.22	1.0621316015	-13.8549804687	7.2631835938
308.02	1.0411847492	-11.7797851562	0.9765625000
308.01	1.0207967823	-12.7563476562	-1.5869140625
307.82	1.0119743498	-16.6015625000	-0.6103515625
307.66	1.0318389090	-20.3247070313	0.6103515625
307.66	1.0317226334	-21.4843750000	2.9907226563
307.68	1.0449783849	-21.1791992188	6.1645507813
282.04	1.0635104600	-12.5122070312	-1.2817382813
282.03	1.0580187746	-12.3901367187	-1.0986328125
307.66	1.0606866267	-12.4511718750	0.4272460938
307.69	1.0450083536	-11.5966796875	2.2583007813
307.69	1.0428807184	-11.4746093750	3.6621093750
307.70	1.0559512785	-12.6342773437	4.1503906250
307.89	1.0663852774	-13.3666992187	3.3569335938
308.07	1.1035135101	-13.6108398437	-0.3051757813
282.23	1.0785712937	-13.8549804687	8.5449218750
282.24	1.0857250182	-14.4042968750	8.3618164062
308.07	1.0760371317	-10.6811523437	3.1738281250
308.24	1.0382401638	-3.2958984375	-7.0190429688
308.23	1.0216700277	-2.0141601563	-10.0708007812
308.06	1.0039759888	-6.3476562500	-3.4790039063
307.90	1.0274839076	-11.2304687500	3.1127929688
307.88	1.0218149083	-11.2304687500	6.0424804688
282.07	1.0516888709	-7.9345703125	-4.6997070313
281.87	1.0336712524	-6.8969726563	-5.6152343750
307.48	1.0274968418	-7.8125000000	-1.7700195313
307.31	1.0396969129	-10.4370117187	5.2490234375
307.31	1.0564931331	-11.7797851562	9.8876953125
307.30	1.0793547860	-10.7421875000	8.6669921875
307.49	1.0782731414	-7.8735351563	2.9296875000
307.68	1.0516235832	-4.6997070313	-3.2958984375
282.03	1.0325598859	-8.4838867187	5.9204101563
281.99	1.0257746851	-8.7890625000	6.5307617188
307.76	1.0384048982	-10.8032226562	6.5307617188
307.92	1.0417915115	-10.7421875000	2.5634765625
308.10	1.0339844486	-9.0942382812	-2.6855468750
308.08	1.0407058586	-9.9487304687	-1.5869140625
307.91	1.0549108850	-12.0849609375	2.5634765625
307.87	1.0671806988	-11.7797851562	2.1972656250
282.06	1.0680969859	-11.9018554687	4.6997070313
281.99	1.0689585236	-10.6811523437	2.1362304688
307.76	1.0635654308	-10.4370117187	1.5258789063
307.77	1.0402128446	-10.5590820312	2.1972656250
307.74	1.0333287143	-11.6577148437	2.8686523438
307.72	1.0197924915	-12.6953125000	4.0893554688
307.71	1.0031181440	-12.2070312500	3.0517578125
307.91	0.9838288111	-10.3759765625	0.1220703125
282.28	1.0070618952	-10.0097656250	-0.9765625000
282.14	0.9957414465	-9.5825195312	-1.2207031250
307.77	1.0017106355	-12.0239257812	3.4790039063
307.83	1.0025162403	-12.5122070312	5.0048828125
307.88	1.0098884613	-10.6201171875	0.9155273438
307.91	0.9945968651	-9.8876953125	-0.4272460938
307.78	0.9744212823	-10.9863281250	1.8920898438
307.84	0.9844579741	-13.8549804687	4.5776367188
282.07	0.9961488038	-17.8833007813	4.8217773438
282.06	1.0272316125	-18.7377929688	3.7231445313
307.89	1.0306436513	-14.2822265625	-2.5024414063
307.89	1.0197723244	-10.3759765625	-7.0190429688
