306.98	0.7338060721	-7.9345703125	-3.6621093750
281.34	0.7023443995	-5.6152343750	-3.1738281250
281.34	0.6859207544	-4.8217773438	-1.9531250000
306.95	0.6952166841	-5.1879882813	-0.6713867188
306.92	0.7137392026	-5.7373046875	-1.0375976563
306.89	0.7321778767	-6.3476562500	-2.8076171875
306.88	0.7429628065	-6.9580078125	-5.1879882813
306.86	0.7496118996	-6.8359375000	-6.8359375000
281.25	0.7276472836	-4.8828125000	2.6855468750
281.40	0.7525681494	-6.1645507813	3.7231445313
281.56	0.7766439949	-6.7749023438	2.0751953125
307.34	0.7770997191	-6.0424804688	-0.7934570313
307.36	0.7610554298	-4.6997070313	-3.6621093750
307.39	0.7313847161	-3.5400390625	-4.7607421875
307.41	0.7046239192	-3.6621093750	-4.4555664063
307.36	0.6933139459	-4.3945312500	-3.1738281250
281.71	0.7138369018	-7.0800781250	-1.0986328125
281.71	0.7329619274	-8.4228515625	-3.4179687500
307.34	0.7438801654	-8.2397460937	-6.5917968750
307.28	0.7313304153	-6.6528320313	-8.7280273437
307.17	0.6993731310	-4.9438476563	-8.3618164062
307.07	0.6875365703	-5.1269531250	-5.6762695313
307.08	0.7074875696	-7.5073242188	-1.6479492188
307.04	0.7476701062	-10.1928710937	1.7700195313
281.40	0.7031473184	-12.5732421875	-5.1269531250
281.45	0.7131264669	-13.6718750000	-6.0424804688
307.08	0.6864744697	-14.6484375000	-7.8735351563
307.04	0.7008291452	-16.9677734375	-8.8500976562
307.04	0.7168794549	-18.7988281250	-10.5590820312
306.99	0.7257881042	-19.8974609375	-11.9628906250
306.95	0.7351993692	-20.9960937500	-13.7939453125
306.90	0.7178484032	-22.6440429688	-18.7377929688
281.23	0.7167293356	-23.8037109375	-19.0429687500
281.22	0.7295497084	-24.4140625000	-18.3715820313
306.86	0.7237482081	-24.4140625000	-17.7612304688
306.82	0.7341606763	-25.3906250000	-17.2119140625
306.82	0.7429464694	-26.6113281250	-17.5170898438
306.84	0.7533425084	-26.8554687500	-16.6015625000
281.18	0.7575274055	-18.9208984375	-13.4277343750
281.19	0.7659837552	-18.1884765625	-10.2539062500
281.16	0.7813875991	-18.7377929688	-7.3852539063
281.14	0.7894466633	-19.2260742188	-6.4086914063
306.76	0.7825066667	-18.4326171875	-6.7749023438
306.77	0.7689006994	-17.7001953125	-8.1787109375
306.76	0.7593117640	-17.1508789063	-8.9721679687
306.76	0.7755880011	-22.0947265625	-7.2631835938
